0.99011	-1.17551	-0.1758	
1.00194	-1.17755	-0.1658	
1.01378	-1.17947	-0.1558	
1.02564	-1.18127	-0.1458	
1.03753	-1.18296	-0.1358	
1.04942	-1.18452	-0.1258	
1.06134	-1.18597	-0.1158	
1.07326	-1.18729	-0.1058	
1.0852	-1.1885	-0.0958	
1.09715	-1.18959	-0.0858	
1.10911	-1.19056	-0.0758	
1.12108	-1.19141	-0.0658	
1.13306	-1.19214	-0.0558	
1.14504	-1.19275	-0.0458	
1.15703	-1.19324	-0.0358	
1.16903	-1.19361	-0.0258	
1.18103	-1.19385	-0.0158	
1.19303	-1.19398	-0.0058	
1.20503	-1.19399	0.0042	
1.21702	-1.19388	0.0142	
1.22902	-1.19365	0.0242	
1.24102	-1.1933	0.0342	
1.25301	-1.19283	0.0442	
1.26499	-1.19224	0.0542	
1.27697	-1.19153	0.0642	
1.28894	-1.1907	0.0742	
1.30091	-1.18975	0.0842	
1.31286	-1.18868	0.0942	
1.3248	-1.1875	0.1042	
1.33673	-1.18619	0.1142	
1.34864	-1.18476	0.1242	
1.36054	-1.18321	0.1342	
1.37243	-1.18155	0.1442	
1.38429	-1.17977	0.1542	
1.39614	-1.17786	0.1642	
1.40797	-1.17584	0.1742	
1.41978	-1.1737	0.1842	
1.43156	-1.17145	0.1942	
1.44333	-1.16907	0.2042	
1.45506	-1.16658	0.2142	
1.46678	-1.16397	0.2242	
1.47846	-1.16124	0.2342	
1.49012	-1.1584	0.2442	
1.50175	-1.15544	0.2542	
1.51335	-1.15237	0.2642	
1.52492	-1.14917	0.2742	
1.53645	-1.14587	0.2842	
1.54795	-1.14245	0.2942	
1.55942	-1.13891	0.3042	
1.57085	-1.13526	0.3142	
1.58225	-1.13149	0.3242	
1.5936	-1.12761	0.3342	
1.60492	-1.12362	0.3442	
1.61619	-1.11951	0.3542	
1.62743	-1.1153	0.3642	
1.63862	-1.11096	0.3742	
1.64977	-1.10652	0.3842	
1.66087	-1.10197	0.3942	
1.67193	-1.09731	0.4042	
1.68293	-1.09253	0.4142	
1.6939	-1.08765	0.4242	
1.70481	-1.08265	0.4342	
1.71567	-1.07755	0.4442	
1.72648	-1.07234	0.4542	
1.73723	-1.06702	0.4642	
1.74794	-1.06159	0.4742	
1.75859	-1.05606	0.4842	
1.76918	-1.05042	0.4942	
1.77971	-1.04468	0.5042	
1.79019	-1.03883	0.5142	
1.80061	-1.03287	0.5242	
1.81097	-1.02682	0.5342	
1.82127	-1.02065	0.5442	
1.8315	-1.01439	0.5542	
1.84167	-1.00802	0.5642	
1.85178	-1.00156	0.5742	
1.86182	-0.994989	0.5842	
1.8718	-0.98832	0.5942	
1.88171	-0.981553	0.6042	
1.89155	-0.974686	0.6142	
1.90132	-0.967722	0.6242	
1.91102	-0.96066	0.6342	
1.92066	-0.953501	0.6442	
1.93021	-0.946246	0.6542	
1.9397	-0.938897	0.6642	
1.94911	-0.931452	0.6742	
1.95845	-0.923914	0.6842	
1.96771	-0.916283	0.6942	
1.97689	-0.90856	0.7042	
1.986	-0.900745	0.7142	
1.99503	-0.89284	0.7242	
2.00398	-0.884845	0.7342	
2.01285	-0.87676	0.7442	
2.02163	-0.868588	0.7542	
2.03034	-0.860328	0.7642	
2.03896	-0.851981	0.7742	
2.0475	-0.843549	0.7842	
2.05595	-0.835031	0.7942	
2.06432	-0.82643	0.8042	
2.0726	-0.817745	0.8142	
2.08079	-0.808978	0.8242	
2.0889	-0.800129	0.8342	
2.09691	-0.7912	0.8442	
2.10484	-0.782191	0.8542	
2.11268	-0.773103	0.8642	
2.12042	-0.763937	0.8742	
2.12807	-0.754695	0.8842	
2.13564	-0.745376	0.8942	
2.1431	-0.735982	0.9042	
2.15047	-0.726514	0.9142	
2.15775	-0.716972	0.9242	
2.16493	-0.707359	0.9342	
2.17202	-0.697674	0.9442	
2.17901	-0.687918	0.9542	
2.1859	-0.678094	0.9642	
2.19269	-0.6682	0.9742	
2.19938	-0.65824	0.9842	
2.20597	-0.648213	0.9942	
2.21246	-0.63812	1.0042	
2.21885	-0.627964	1.0142	
2.22514	-0.617743	1.0242	
2.23133	-0.607461	1.0342	
2.23741	-0.597117	1.0442	
2.24339	-0.586713	1.0542	
2.24927	-0.576249	1.0642	
2.25504	-0.565727	1.0742	
2.2607	-0.555148	1.0842	
2.26626	-0.544513	1.0942	
2.27171	-0.533823	1.1042	
2.27706	-0.523079	1.1142	
2.28229	-0.512282	1.1242	
2.28742	-0.501433	1.1342	
2.29244	-0.490534	1.1442	
2.29735	-0.479585	1.1542	
2.30215	-0.468587	1.1642	
2.30684	-0.457542	1.1742	
2.31142	-0.44645	1.1842	
2.31589	-0.435313	1.1942	
2.32025	-0.424132	1.2042	
2.32449	-0.412908	1.2142	
2.32863	-0.401643	1.2242	
2.33265	-0.390336	1.2342	
2.33655	-0.37899	1.2442	
2.34035	-0.367605	1.2542	
2.34402	-0.356183	1.2642	
2.34759	-0.344725	1.2742	
2.35104	-0.333231	1.2842	
2.35437	-0.321704	1.2942	
2.35759	-0.310144	1.3042	
2.3607	-0.298552	1.3142	
2.36368	-0.28693	1.3242	
2.36655	-0.275279	1.3342	
2.36931	-0.263599	1.3442	
2.37195	-0.251893	1.3542	
2.37447	-0.24016	1.3642	
2.37687	-0.228403	1.3742	
2.37915	-0.216623	1.3842	
2.38132	-0.20482	1.3942	
2.38337	-0.192997	1.4042	
2.3853	-0.181153	1.4142	
2.38711	-0.169291	1.4242	
2.38881	-0.157411	1.4342	
2.39038	-0.145515	1.4442	
2.39184	-0.133603	1.4542	
2.39317	-0.121678	1.4642	
2.39439	-0.10974	1.4742	
2.39549	-0.0977902	1.4842	
2.39647	-0.0858302	1.4942	
2.39732	-0.073861	1.5042	
2.39806	-0.0618838	1.5142	
2.39868	-0.0498998	1.5242	
2.39918	-0.0379102	1.5342	
2.39956	-0.0259163	1.5442	
2.39982	-0.0139191	1.5542	
2.39996	-0.00191997	1.5642	
2.39998	0.01008	1.5742	
2.39988	0.0220795	1.5842	
2.39966	0.0340774	1.5942	
2.39932	0.0460725	1.6042	
2.39885	0.0580636	1.6142	
2.39827	0.0700495	1.6242	
2.39757	0.082029	1.6342	
2.39675	0.0940009	1.6442	
2.39581	0.105964	1.6542	
2.39475	0.117917	1.6642	
2.39358	0.129859	1.6742	
2.39228	0.141788	1.6842	
2.39086	0.153704	1.6942	
2.38932	0.165606	1.7042	
2.38767	0.177491	1.7142	
2.38589	0.189359	1.7242	
2.384	0.201209	1.7342	
2.38199	0.213039	1.7442	
2.37986	0.224848	1.7542	
2.37761	0.236636	1.7642	
2.37525	0.2484	1.7742	
2.37276	0.260141	1.7842	
2.37016	0.271856	1.7942	
2.36745	0.283544	1.8042	
2.36461	0.295204	1.8142	
2.36166	0.306836	1.8242	
2.3586	0.318438	1.8342	
2.35541	0.330008	1.8442	
2.35212	0.341546	1.8542	
2.3487	0.35305	1.8642	
2.34518	0.36452	1.8742	
2.34153	0.375954	1.8842	
2.33778	0.38735	1.8942	
2.33391	0.398709	1.9042	
2.32992	0.410028	1.9142	
2.32583	0.421307	1.9242	
2.32162	0.432545	1.9342	
2.31729	0.44374	1.9442	
2.31286	0.454891	1.9542	
2.30832	0.465997	1.9642	
2.30366	0.477057	1.9742	
2.2989	0.48807	1.9842	
2.29402	0.499035	1.9942	
2.28903	0.50995	2.0042	
2.28394	0.520815	2.0142	
2.27874	0.531629	2.0242	
2.27343	0.54239	2.0342	
2.26801	0.553097	2.0442	
2.26249	0.56375	2.0542	
2.25686	0.574347	2.0642	
2.25112	0.584887	2.0742	
2.24528	0.59537	2.0842	
2.23933	0.605793	2.0942	
2.23328	0.616156	2.1042	
2.22713	0.626458	2.1142	
2.22087	0.636699	2.1242	
2.21452	0.646876	2.1342	
2.20806	0.656989	2.1442	
2.2015	0.667037	2.1542	
2.19484	0.677019	2.1642	
2.18808	0.686934	2.1742	
2.18122	0.69678	2.1842	
2.17426	0.706558	2.1942	
2.16721	0.716265	2.2042	
2.16006	0.725902	2.2142	
2.15281	0.735467	2.2242	
2.14547	0.744958	2.2342	
2.13803	0.754376	2.2442	
2.1305	0.763719	2.2542	
2.12288	0.772986	2.2642	
2.11516	0.782176	2.2742	
2.10735	0.791289	2.2842	
2.09945	0.800323	2.2942	
2.09147	0.809278	2.3042	
2.08339	0.818153	2.3142	
2.07522	0.826946	2.3242	
2.06697	0.835657	2.3342	
2.05863	0.844285	2.3442	
2.0502	0.85283	2.3542	
2.04169	0.861289	2.3642	
2.0331	0.869664	2.3742	
2.02442	0.877951	2.3842	
2.01566	0.886152	2.3942	
2.00682	0.894265	2.4042	
1.99789	0.902288	2.4142	
1.98889	0.910222	2.4242	
1.97981	0.918066	2.4342	
1.97065	0.925819	2.4442	
1.96141	0.933479	2.4542	
1.9521	0.941047	2.4642	
1.94271	0.948521	2.4742	
1.93325	0.955901	2.4842	
1.92372	0.963186	2.4942	
1.91411	0.970376	2.5042	
1.90443	0.977469	2.5142	
1.89468	0.984464	2.5242	
1.88486	0.991362	2.5342	
1.87497	0.998162	2.5442	
1.86502	1.00486	2.5542	
1.85499	1.01146	2.5642	
1.84491	1.01796	2.5742	
1.83476	1.02436	2.5842	
1.82454	1.03066	2.5942	
1.81426	1.03685	2.6042	
1.80392	1.04294	2.6142	
1.79352	1.04893	2.6242	
1.78307	1.05481	2.6342	
1.77255	1.06059	2.6442	
1.76197	1.06626	2.6542	
1.75134	1.07183	2.6642	
1.74066	1.07729	2.6742	
1.72992	1.08264	2.6842	
1.71912	1.08789	2.6942	
1.70828	1.09303	2.7042	
1.69738	1.09806	2.7142	
1.68644	1.10297	2.7242	
1.67545	1.10778	2.7342	
1.6644	1.11248	2.7442	
1.65332	1.11707	2.7542	
1.64218	1.12155	2.7642	
1.631	1.12592	2.7742	
1.61978	1.13017	2.7842	
1.60852	1.13431	2.7942	
1.59722	1.13834	2.8042	
1.58588	1.14226	2.8142	
1.57449	1.14606	2.8242	
1.56307	1.14975	2.8342	
1.55162	1.15332	2.8442	
1.54013	1.15678	2.8542	
1.5286	1.16012	2.8642	
1.51705	1.16335	2.8742	
1.50546	1.16646	2.8842	
1.49384	1.16946	2.8942	
1.48219	1.17234	2.9042	
1.47051	1.1751	2.9142	
1.45881	1.17775	2.9242	
1.44708	1.18028	2.9342	
1.43532	1.18269	2.9442	
1.42354	1.18499	2.9542	
1.41174	1.18716	2.9642	
1.39992	1.18922	2.9742	
1.38808	1.19116	2.9842	
1.37622	1.19298	2.9942	
1.36434	1.19469	3.0042	
1.35244	1.19627	3.0142	
1.34053	1.19774	3.0242	
1.32861	1.19908	3.0342	
1.31667	1.20031	3.0442	
1.30472	1.20142	3.0542	
1.29276	1.2024	3.0642	
1.2808	1.20327	3.0742	
1.26882	1.20402	3.0842	
1.25683	1.20465	3.0942	
1.24485	1.20516	3.1042	
1.23285	1.20555	3.1142	
1.22086	1.20581	3.1242	
1.20886	1.20596	3.1342	
1.19686	1.20599	3.1442	
1.18486	1.2059	3.1542	
1.17286	1.20569	3.1642	
1.16086	1.20536	3.1742	
1.14887	1.20491	3.1842	
1.13689	1.20434	3.1942	
1.12491	1.20364	3.2042	
1.11293	1.20283	3.2142	
1.10097	1.2019	3.2242	
1.08901	1.20085	3.2342	
1.07707	1.19968	3.2442	
1.06514	1.1984	3.2542	
1.05322	1.19699	3.2642	
1.04132	1.19546	3.2742	
1.02944	1.19381	3.2842	
1.01757	1.19205	3.2942	
1.00571	1.19017	3.3042	
0.993883	1.18816	3.3142	
0.982072	1.18604	3.3242	
0.970283	1.18381	3.3342	
0.958516	1.18145	3.3442	
0.946774	1.17898	3.3542	
0.935057	1.17639	3.3642	
0.923367	1.17368	3.3742	
0.911704	1.17085	3.3842	
0.90007	1.16791	3.3942	
0.888466	1.16486	3.4042	
0.876893	1.16168	3.4142	
0.865352	1.15839	3.4242	
0.853845	1.15499	3.4342	
0.842373	1.15147	3.4442	
0.830936	1.14784	3.4542	
0.819536	1.14409	3.4642	
0.808175	1.14023	3.4742	
0.796852	1.13625	3.4842	
0.78557	1.13217	3.4942	
0.774329	1.12797	3.5042	
0.763131	1.12365	3.5142	
0.751976	1.11923	3.5242	
0.740867	1.11469	3.5342	
0.729803	1.11005	3.5442	
0.718786	1.10529	3.5542	
0.707817	1.10042	3.5642	
0.696898	1.09545	3.5742	
0.686029	1.09036	3.5842	
0.675211	1.08517	3.5942	
0.664446	1.07987	3.6042	
0.653734	1.07446	3.6142	
0.643077	1.06894	3.6242	
0.632475	1.06332	3.6342	
0.621931	1.05759	3.6442	
0.611444	1.05176	3.6542	
0.601016	1.04582	3.6642	
0.590648	1.03978	3.6742	
0.58034	1.03363	3.6842	
0.570095	1.02739	3.6942	
0.559913	1.02104	3.7042	
0.549795	1.01458	3.7142	
0.539741	1.00803	3.7242	
0.529754	1.00138	3.7342	
0.519834	0.994628	3.7442	
0.509982	0.987777	3.7542	
0.500199	0.980828	3.7642	
0.490486	0.973782	3.7742	
0.480843	0.966639	3.7842	
0.471273	0.959399	3.7942	
0.461776	0.952065	3.8042	
0.452352	0.944635	3.8142	
0.443003	0.937112	3.8242	
0.43373	0.929496	3.8342	
0.424533	0.921787	3.8442	
0.415414	0.913987	3.8542	
0.406374	0.906096	3.8642	
0.397413	0.898115	3.8742	
0.388532	0.890045	3.8842	
0.379732	0.881887	3.8942	
0.371014	0.87364	3.9042	
0.362379	0.865307	3.9142	
0.353828	0.856888	3.9242	
0.345362	0.848385	3.9342	
0.336981	0.839796	3.9442	
0.328686	0.831125	3.9542	
0.320478	0.822371	3.9642	
0.312359	0.813535	3.9742	
0.304328	0.804618	3.9842	
0.296387	0.795622	3.9942	
0.288536	0.786547	4.0042	
0.280776	0.777393	4.0142	
0.273108	0.768163	4.0242	
0.265533	0.758856	4.0342	
0.258051	0.749474	4.0442	
0.250663	0.740018	4.0542	
0.243371	0.730488	4.0642	
0.236174	0.720886	4.0742	
0.229073	0.711212	4.0842	
0.22207	0.701468	4.0942	
0.215164	0.691654	4.1042	
0.208357	0.681772	4.1142	
0.201649	0.671822	4.1242	
0.195041	0.661805	4.1342	
0.188533	0.651723	4.1442	
0.182126	0.641577	4.1542	
0.175821	0.631366	4.1642	
0.169619	0.621094	4.1742	
0.16352	0.61076	4.1842	
0.157524	0.600365	4.1942	
0.151632	0.589911	4.2042	
0.145846	0.579398	4.2142	
0.140165	0.568828	4.2242	
0.134589	0.558202	4.2342	
0.129121	0.547521	4.2442	
0.123759	0.536785	4.2542	
0.118505	0.525996	4.2642	
0.113359	0.515156	4.2742	
0.108322	0.504264	4.2842	
0.103394	0.493323	4.2942	
0.0985756	0.482333	4.3042	
0.0938673	0.471295	4.3142	
0.0892697	0.460211	4.3242	
0.0847832	0.449081	4.3342	
0.0804082	0.437907	4.3442	
0.0761451	0.42669	4.3542	
0.0719944	0.415431	4.3642	
0.0679565	0.404131	4.3742	
0.0640319	0.392791	4.3842	
0.0602208	0.381412	4.3942	
0.0565237	0.369996	4.4042	
0.0529409	0.358543	4.4142	
0.0494728	0.347055	4.4242	
0.0461198	0.335533	4.4342	
0.0428822	0.323978	4.4442	
0.0397603	0.312392	4.4542	
0.0367544	0.300774	4.4642	
0.0338648	0.289127	4.4742	
0.0310918	0.277452	4.4842	
0.0284357	0.26575	4.4942	
0.0258968	0.254022	4.5042	
0.0234753	0.242268	4.5142	
0.0211714	0.230492	4.5242	
0.0189855	0.218693	4.5342	
0.0169176	0.206872	4.5442	
0.014968	0.195032	4.5542	
0.0131369	0.183172	4.5642	
0.0114245	0.171295	4.5742	
0.00983098	0.159401	4.5842	
0.00835645	0.147492	4.5942	
0.00700109	0.135569	4.6042	
0.00576502	0.123633	4.6142	
0.00464838	0.111685	4.6242	
0.00365126	0.0997268	4.6342	
0.00277378	0.0877589	4.6442	
0.00201602	0.0757829	4.6542	
0.00137806	0.0638	4.6642	
0.000859955	0.0518112	4.6742	
0.000461762	0.0398179	4.6842	
0.00018352	0.0278211	4.6942	
2.52575e-05	0.0158222	4.7042	
-1.30101e-05	0.00382234	4.7142	
6.87212e-05	-0.00817733	4.7242	
0.000270443	-0.0201756	4.7342	
0.000592135	-0.0321712	4.7442	
0.00103377	-0.044163	4.7542	
0.00159529	-0.0561498	4.7642	
0.00227665	-0.0681304	4.7742	
0.00307779	-0.0801036	4.7842	
0.00399861	-0.0920682	4.7942	
0.00503903	-0.104023	4.8042	
0.00619894	-0.115967	4.8142	
0.00747823	-0.127898	4.8242	
0.00887677	-0.139816	4.8342	
0.0103944	-0.15172	4.8442	
0.012031	-0.163608	4.8542	
0.0137864	-0.175479	4.8642	
0.0156605	-0.187331	4.8742	
0.0176529	-0.199165	4.8842	
0.0197636	-0.210978	4.8942	
0.0219923	-0.222769	4.9042	
0.0243388	-0.234537	4.9142	
0.0268029	-0.246281	4.9242	
0.0293843	-0.258	4.9342	
0.0320827	-0.269693	4.9442	
0.0348979	-0.281358	4.9542	
0.0378297	-0.292994	4.9642	
0.0408776	-0.304601	4.9742	
0.0440415	-0.316176	4.9842	
0.047321	-0.327719	4.9942	
0.0507157	-0.339229	5.0042	
0.0542253	-0.350704	5.0142	
0.0578496	-0.362144	5.0242	
0.061588	-0.373547	5.0342	
0.0654403	-0.384911	5.0442	
0.069406	-0.396237	5.0542	
0.0734848	-0.407523	5.0642	
0.0776762	-0.418767	5.0742	
0.0819799	-0.429968	5.0842	
0.0863954	-0.441126	5.0942	
0.0909222	-0.45224	5.1042	
0.0955599	-0.463307	5.1142	
0.100308	-0.474328	5.1242	
0.105166	-0.485301	5.1342	
0.110134	-0.496224	5.1442	
0.11521	-0.507097	5.1542	
0.120396	-0.517919	5.1642	
0.125689	-0.528689	5.1742	
0.131089	-0.539405	5.1842	
0.136596	-0.550066	5.1942	
0.14221	-0.560672	5.2042	
0.14793	-0.571221	5.2142	
0.153754	-0.581713	5.2242	
0.159684	-0.592146	5.2342	
0.165717	-0.602519	5.2442	
0.171854	-0.612831	5.2542	
0.178093	-0.623081	5.2642	
0.184435	-0.633268	5.2742	
0.190878	-0.643391	5.2842	
0.197422	-0.65345	5.2942	
0.204067	-0.663442	5.3042	
0.210811	-0.673368	5.3142	
0.217654	-0.683226	5.3242	
0.224595	-0.693014	5.3342	
0.231634	-0.702733	5.3442	
0.23877	-0.712381	5.3542	
0.246001	-0.721957	5.3642	
0.253328	-0.73146	5.3742	
0.26075	-0.74089	5.3842	
0.268266	-0.750245	5.3942	
0.275875	-0.759524	5.4042	
0.283576	-0.768727	5.4142	
0.291369	-0.777852	5.4242	
0.299253	-0.786899	5.4342	
0.307226	-0.795866	5.4442	
0.31529	-0.804753	5.4542	
0.323441	-0.81356	5.4642	
0.33168	-0.822284	5.4742	
0.340006	-0.830926	5.4842	
0.348419	-0.839483	5.4942	
0.356916	-0.847957	5.5042	
0.365497	-0.856344	5.5142	
0.374162	-0.864646	5.5242	
0.38291	-0.872861	5.5342	
0.391739	-0.880987	5.5442	
0.400649	-0.889025	5.5542	
0.409639	-0.896974	5.5642	
0.418708	-0.904832	5.5742	
0.427855	-0.912599	5.5842	
0.43708	-0.920274	5.5942	
0.446381	-0.927857	5.6042	
0.455757	-0.935346	5.6142	
0.465207	-0.942741	5.6242	
0.474731	-0.950041	5.6342	
0.484328	-0.957246	5.6442	
0.493996	-0.964354	5.6542	
0.503734	-0.971366	5.6642	
0.513542	-0.978279	5.6742	
0.523419	-0.985094	5.6842	
0.533364	-0.99181	5.6942	
0.543375	-0.998426	5.7042	
0.553452	-1.00494	5.7142	
0.563594	-1.01136	5.7242	
0.573799	-1.01767	5.7342	
0.584067	-1.02388	5.7442	
0.594396	-1.02999	5.7542	
0.604786	-1.03599	5.7642	
0.615235	-1.04189	5.7742	
0.625743	-1.04769	5.7842	
0.636309	-1.05338	5.7942	
0.64693	-1.05896	5.8042	
0.657607	-1.06444	5.8142	
0.668339	-1.06981	5.8242	
0.679123	-1.07507	5.8342	
0.68996	-1.08022	5.8442	
0.700847	-1.08527	5.8542	
0.711785	-1.09021	5.8642	
0.722771	-1.09503	5.8742	
0.733805	-1.09975	5.8842	
0.744885	-1.10436	5.8942	
0.756011	-1.10885	5.9042	
0.767182	-1.11324	5.9142	
0.778396	-1.11751	5.9242	
0.789652	-1.12167	5.9342	
0.800949	-1.12572	5.9442	
0.812286	-1.12965	5.9542	
0.823661	-1.13347	5.9642	
0.835074	-1.13718	5.9742	
0.846524	-1.14077	5.9842	
0.858009	-1.14424	5.9942	
0.869529	-1.14761	6.0042	
0.881081	-1.15085	6.0142	
0.892665	-1.15398	6.0242	
0.90428	-1.157	6.0342	
0.915925	-1.1599	6.0442	
0.927598	-1.16268	6.0542	
0.939298	-1.16535	6.0642	
0.951024	-1.16789	6.0742	
0.962775	-1.17033	6.0842	
0.97455	-1.17264	6.0942	
0.986348	-1.17483	6.1042	
0.998166	-1.17691	6.1142	
1.01001	-1.17887	6.1242	
1.02186	-1.18071	6.1342	
1.03374	-1.18243	6.1442	
1.04563	-1.18404	6.1542	
1.05754	-1.18552	6.1642	
1.06946	-1.18688	6.1742	
1.0814	-1.18813	6.1842	
1.09334	-1.18926	6.1942	
1.1053	-1.19026	6.2042	
1.11727	-1.19115	6.2142	
1.12924	-1.19192	6.2242	
1.14123	-1.19256	6.2342	
1.15321	-1.19309	6.2442	
1.16521	-1.1935	6.2542	
1.1772	-1.19379	6.2642	
1.1892	-1.19396	6.2742	
1.2012	-1.194	6.2842	
1.2132	-1.19393	6.2942	
1.2252	-1.19374	6.3042	
1.2372	-1.19343	6.3142	
1.24919	-1.193	6.3242	
1.26118	-1.19244	6.3342	
1.27316	-1.19177	6.3442	
1.28513	-1.19098	6.3542	
1.2971	-1.19007	6.3642	
1.30905	-1.18904	6.3742	
1.321	-1.18789	6.3842	
1.33293	-1.18662	6.3942	
1.34485	-1.18523	6.4042	
1.35675	-1.18372	6.4142	
1.36864	-1.18209	6.4242	
1.38051	-1.18035	6.4342	
1.39237	-1.17848	6.4442	
1.4042	-1.1765	6.4542	
1.41602	-1.1744	6.4642	
1.42781	-1.17218	6.4742	
1.43958	-1.16984	6.4842	
1.45133	-1.16739	6.4942	
1.46305	-1.16482	6.5042	
1.47474	-1.16213	6.5142	
1.48641	-1.15932	6.5242	
1.49805	-1.1564	6.5342	
1.50966	-1.15336	6.5442	
1.52124	-1.1502	6.5542	
1.53278	-1.14693	6.5642	
1.54429	-1.14355	6.5742	
1.55577	-1.14005	6.5842	
1.56721	-1.13643	6.5942	
1.57862	-1.1327	6.6042	
1.58999	-1.12886	6.6142	
1.60132	-1.1249	6.6242	
1.61261	-1.12083	6.6342	
1.62385	-1.11665	6.6442	
1.63506	-1.11236	6.6542	
1.64622	-1.10795	6.6642	
